tag	treeid	stemtag	spcode	quadrat	gx	gy	dbh	codes	hom	date
8980	237	1	red maple	A	38.9	114.2	5.4	M	1.3	2008-07-01
77	238	1	white oak	A	40.6	112.9	29.8	M	1.3	2008-07-01
78	239	1	flowering dogwood	A	41	113.9	5.4	M	1.3	2008-07-01
79	240	1	black cherry	A	41.1	110.2	4.4	M	1.3	2008-07-01
80	241	1	red maple	A	45.3	112.7	6.7	M	1.3	2008-07-01
81	242	1	black cherry	A	45.4	110.7	4.8	M	1.3	2008-07-01
83	243	1	red maple	A	46.7	110.2	6.7	M	1.3	2008-07-01
82	244	1	serviceberry	A	46.8	111.5	4.9	M	1.3	2008-07-01
1063	14965	1	serviceberry	A	47.6	111.6	3.3	M	1.3	2008-07-01
84	245	1	serviceberry	A	47.7	111.7	4.1	M	1.3	2008-07-01
85	246	1	serviceberry	A	49.6	111	5.4	M	1.3	2008-07-01
86	247	1	red maple	A	51.1	114.6	6.1	M	1.3	2008-07-01
88	248	1	red maple	A	52.5	110.6	5.1	M	1.3	2008-07-01
87	249	1	red maple	A	52.5	113.6	9.3	M	1.3	2008-07-01
89	250	1	red maple	A	52.9	110.2	8.5	M	1.3	2008-07-01
90	251	1	red maple	A	53.1	114.4	5.9	M	1.3	2008-07-01
4830	14966	1	red maple	A	54.6	110.4	3.3	M	1.3	2008-07-01
91	252	1	red maple	A	54.6	112.2	6	M	1.3	2008-07-01
92	253	1	red maple	A	55.7	112.6	6.9	M	1.3	2008-07-01
553	14967	1	witch hazel	A	56	114.5	3.5	M	1.3	2008-07-01
93	254	1	pignut hickory	A	57.1	110.6	20.4	M	1.3	2008-07-01
94	255	1	white oak	A	58.4	110.5	59.5	M	1.3	2008-07-01
95	256	1	red maple	A	59	112.6	4.6	M	1.3	2008-07-01
98	257	1	red maple	A	60.4	114.3	6	M	1.3	2008-07-01
99	258	1	witch hazel	A	60.9	114.4	4.7	M	1.3	2008-07-01
97	259	1	red maple	A	60.9	113.4	5.8	M	1.3	2008-07-01
96	260	1	red maple	A	60.9	112.4	8.6	M	1.3	2008-07-01
100	261	1	red maple	A	61	113.8	4.6	M	1.3	2008-07-01
101	262	1	black cherry	A	61.8	110.9	4.6	M	1.3	2008-07-01
102	263	1	red maple	A	61.8	112	7.8	M	1.3	2008-07-01
11430	264	1	witch hazel	A	61.9	113.7	4	M	1.3	2008-07-01
104	265	1	red maple	A	63.4	111.4	5.6	M	1.3	2008-07-01
105	266	1	red maple	A	63.7	112.3	4.8	M	1.3	2008-07-01
107	267	1	red maple	A	64.2	114.7	3.8	M	1.3	2008-07-01
106	268	1	witch hazel	A	64.6	112.2	3.6	M	1.3	2008-07-01
11431	269	1	witch hazel	A	66.2	112.8	5.5	M	1.3	2008-07-01
109	270	1	serviceberry	A	68.1	110.8	8.2	M	1.3	2008-07-01
110	271	1	red maple	A	69.1	113	7.4	M	1.3	2008-07-01
111	272	1	witch hazel	A	69.2	114.3	3.9	M	1.3	2008-07-01
113	273	1	black cherry	A	69.7	113.6	NA	D	1.3	2008-07-01
112	274	1	black cherry	A	69.9	111.4	8	M	1.3	2008-07-01
114	275	1	black cherry	A	71.8	112.4	7.2	M	1.3	2008-07-01
116	276	1	black cherry	A	73.2	114.4	5.3	M	1.3	2008-07-01
115	277	1	black cherry	A	73.6	111.8	10.7	M	1.3	2008-07-01
117	278	1	black oak	A	76.7	114.6	NA	D	1.3	2008-07-01
118	279	1	red maple	A	77	112	7.5	M	1.3	2008-07-01
121	280	1	black cherry	A	77.4	112.3	5.9	M	1.3	2008-07-01
120	281	1	red maple	A	77.5	111.5	3.8	M	1.3	2008-07-01
119	282	1	red maple	A	77.9	110.3	8.9	M	1.3	2008-07-01
122	283	1	black cherry	A	78.6	114.7	7.1	M	1.3	2008-07-01
123	284	1	black cherry	A	80.1	111.4	6.5	M	1.3	2008-07-01
124	285	1	black cherry	A	81.1	114.7	11.3	M	1.3	2008-07-01
125	286	1	black cherry	A	81.5	113.9	NA	D	1.3	2008-07-01
128	287	1	black cherry	A	81.8	114.7	5.4	M	1.3	2008-07-01
126	288	1	red maple	A	82	110.1	6.4	M	1.3	2008-07-01
127	289	1	black cherry	A	82.3	111.6	4.1	M	1.3	2008-07-01
129	290	1	black cherry	A	83.6	113.8	10.2	M	1.3	2008-07-01
8979	291	1	white oak	A	84	111.5	47	M	1.3	2008-07-01
131	292	1	serviceberry	A	84.4	114.7	3.7	M	1.3	2008-07-01
132	293	1	flowering dogwood	A	87.1	112.9	4.5	M	1.3	2008-07-01
133	294	1	red maple	A	90.1	113.9	9.2	M	1.3	2008-07-01
134	295	1	black cherry	A	90.7	113.5	8.5	M	1.3	2008-07-01
135	296	1	black cherry	A	91.7	110.3	19.7	M	1.3	2008-07-01
138	297	1	red maple	A	92.4	114.4	5	M	1.3	2008-07-01
8970	298	1	black oak	A	92.8	112.5	49.2	M	1.3	2008-07-01
139	299	1	red maple	A	93.3	113.3	3.7	M	1.3	2008-07-01
137	300	1	red maple	A	93.5	110.2	24.4	M	1.3	2008-07-01
140	301	1	black cherry	A	93.8	112.5	25.3	M	1.3	2008-07-01
141	302	1	black cherry	A	97.3	114.6	11.5	M	1.3	2008-07-01
142	303	1	black cherry	A	99.7	111.7	6.5	M	1.3	2008-07-01
217	304	1	black cherry	A	1.5	126.2	4.8	M	1.3	2008-07-01
216	305	1	black cherry	A	2.5	129.9	NA	D	1.3	2008-07-01
214	306	1	red maple	A	6.5	128.5	9.6	M	1.3	2008-07-01
213	307	1	black cherry	A	6.9	128.6	4.8	M	1.3	2008-07-01
215	308	1	black cherry	A	6.9	125.4	5.8	M	1.3	2008-07-01
211	309	1	black cherry	A	8.9	126.5	7.8	M	1.3	2008-07-01
212	310	1	black cherry	A	9.9	129	8.9	M	1.3	2008-07-01
210	311	1	pignut hickory	A	11.9	128.8	13.1	M	1.3	2008-07-01
209	312	1	pignut hickory	A	15.4	127.5	19.4	M	1.3	2008-07-01
208	313	1	red maple	A	17.6	125.3	12.7	M	1.3	2008-07-01
207	314	1	red maple	A	18.6	126.1	7.8	M	1.3	2008-07-01
206	315	1	black cherry	A	19.7	126.7	61.4	M	1.3	2008-07-01
205	316	1	serviceberry	A	19.9	128.6	6.7	M	1.3	2008-07-01
3495	317	1	flowering dogwood	A	21.6	125.1	7.4	M	1.3	2008-07-01
204	318	1	black cherry	A	22.4	128.8	6.7	M	1.3	2008-07-01
8973	319	1	red maple	A	23.5	126.3	9	M	1.3	2008-07-01
202	320	1	pignut hickory	A	24.5	127.5	20.8	M	1.3	2008-07-01
201	321	1	red maple	A	25.1	125.9	6.6	M	1.3	2008-07-01
400	322	1	red maple	A	26.4	127.5	NA	D	1.3	2008-07-01
398	323	1	serviceberry	A	27.2	129.1	5.5	M	1.3	2008-07-01
399	324	1	red maple	A	27.2	128.4	3.9	AL;M	1.3	2008-07-01
397	325	1	serviceberry	A	27.4	129.2	NA	D	1.3	2008-07-01
396	326	1	serviceberry	A	29.3	126.5	5	M	1.3	2008-07-01
395	327	1	red maple	A	30.5	125.8	4.6	M	1.3	2008-07-01
393	328	1	red maple	A	31.9	126.1	4.7	M	1.3	2008-07-01
394	329	1	red maple	A	32.2	128	19.7	M	1.3	2008-07-01
392	330	1	red maple	A	32.4	126.5	10.7	M	1.3	2008-07-01
391	331	1	red maple	A	37.4	129.7	20.1	M	1.3	2008-07-01
1100	14968	1	black cherry	A	49.3	125.1	3.7	M	1.3	2008-07-01
390	332	1	red maple	A	57	126.3	7	M	1.3	2008-07-01
388	333	1	red maple	A	57.9	125.2	5.1	M	1.3	2008-07-01
389	334	1	red maple	A	58.3	126.2	6.8	M	1.3	2008-07-01
387	335	1	red maple	A	58.5	125.4	7.7	M	1.3	2008-07-01
386	336	1	red maple	A	59.6	125.2	5.8	M	1.3	2008-07-01
384	337	1	black cherry	A	63	127	6.3	AL;M	1.3	2008-07-01
383	338	1	black cherry	A	63.4	125.4	8.1	AL;M	1.3	2008-07-01
4701	339	1	pignut hickory	A	65.1	126	54	M	1.3	2008-07-01
385	340	1	black cherry	A	65.8	129.9	14.6	M	1.3	2008-07-01
381	341	1	serviceberry	A	68.3	125.3	4.6	M	1.3	2008-07-01
380	342	1	black cherry	A	70.8	128.8	11.9	M	1.3	2008-07-01
1084	14969	1	red maple	A	71.3	128.1	4.1	M	1.3	2008-07-01
1089	14970	1	red maple	A	73.3	128.5	3.9	M	1.3	2008-07-01
1525	343	1	black oak	A	73.7	128.7	46	M	1.3	2008-07-01
378	344	1	black cherry	A	77.4	127.7	13.8	M	1.3	2008-07-01
8974	345	1	black oak	A	77.9	125.7	53.5	M	1.3	2008-07-01
376	346	1	black cherry	A	78.3	125.3	NA	D	1.3	2008-07-01
375	347	1	black cherry	A	80.5	125.9	8.5	M	1.3	2008-07-01
374	348	1	black cherry	A	82.3	128.6	16.7	M	1.3	2008-07-01
1523	349	1	black cherry	A	86.3	128.4	15.4	M	1.3	2008-07-01
372	350	1	black cherry	A	88.3	128	14.2	M	1.3	2008-07-01
371	351	1	black cherry	A	89.4	125.2	4.6	M	1.3	2008-07-01
369	352	1	red maple	A	97.9	125	9.3	M	1.3	2008-07-01
370	353	1	black cherry	A	99	128.6	4	M	1.3	2008-07-01
304	354	1	sassafras	A	0.2	124.8	12.6	M	1.3	2008-07-01
301	355	1	black cherry	A	0.4	120.7	9.8	M	1.3	2008-07-01
302	356	1	black cherry	A	1.4	120.7	5	M	1.3	2008-07-01
306	357	1	black cherry	A	2.3	123.7	6.1	M	1.3	2008-07-01
305	358	1	black cherry	A	2.3	124.4	13.7	M	1.3	2008-07-01
303	359	1	black cherry	A	3.4	120.9	6.2	M	1.3	2008-07-01
1097	14971	1	black cherry	A	4.5	122.3	3.3	M	1.3	2008-07-01
314	360	1	black cherry	A	5.1	124.7	10.5	M	1.3	2008-07-01
307	361	1	white oak	A	5.6	122.5	23.1	M	1.3	2008-07-01
315	362	1	black cherry	A	6.5	124.6	7.5	M	1.3	2008-07-01
308	363	1	black cherry	A	7.6	121.3	9.9	M	1.3	2008-07-01
310	364	1	black cherry	A	8.4	123.5	7	M	1.3	2008-07-01
309	365	1	white oak	A	8.8	122.4	32.4	M	1.3	2008-07-01
312	366	1	black cherry	A	9.6	123.6	8.2	M	1.3	2008-07-01
311	367	1	american elm	A	9.8	122.5	3.8	M	1.3	2008-07-01
313	368	1	black cherry	A	10.8	122.5	4.5	M	1.3	2008-07-01
316	369	1	black cherry	A	12	124.6	4.8	M	1.3	2008-07-01
317	370	1	black cherry	A	12.3	120.3	9.7	M	1.3	2008-07-01
319	371	1	black cherry	A	14.2	123.7	6.1	M	1.3	2008-07-01
320	372	1	black cherry	A	15.2	123.4	5.1	M	1.3	2008-07-01
321	373	1	black cherry	A	15.4	120.6	5.8	M	1.3	2008-07-01
322	374	1	red maple	A	16.2	121.3	13	M	1.3	2008-07-01
323	375	1	red maple	A	17.7	121.5	5.5	M	1.3	2008-07-01
1055	14972	1	red maple	A	19.2	120.3	3.9	M	1.3	2008-07-01
325	376	1	flowering dogwood	A	21.4	124.4	NA	S;D	1.3	2008-07-01
1504	14973	1	flowering dogwood	A	21.5	124.5	3.4	M	1.3	2008-07-01
324	377	1	flowering dogwood	A	21.7	124.5	6.8	M	1.3	2008-07-01
326	378	1	red maple	A	24.1	124.6	10.6	M	1.3	2008-07-01
327	379	1	red maple	A	25.5	123.3	5.5	M	1.3	2008-07-01
328	380	1	red maple	A	26.4	124.8	11.2	M	1.3	2008-07-01
329	381	1	serviceberry	A	29	123	5.5	M	1.3	2008-07-01
330	382	1	red maple	A	30.6	124.2	13.1	M	1.3	2008-07-01
5622	383	1	pignut hickory	A	40.6	121.5	44.5	M	1.3	2008-07-01
5618	384	1	pignut hickory	A	40.7	123.1	24.3	M	1.3	2008-07-01
333	385	1	black cherry	A	42.1	120	5.8	M	1.3	2008-07-01
334	386	1	black cherry	A	42.4	121.5	4.1	M	1.3	2008-07-01
336	387	1	black cherry	A	43.9	123.6	4.2	M	1.3	2008-07-01
335	388	1	black cherry	A	43.9	122.5	4.6	M	1.3	2008-07-01
4703	389	1	red maple	A	50.4	120.2	41.5	M	1.3	2008-07-01
338	390	1	red maple	A	58.2	123.5	3.9	M	1.3	2008-07-01
340	391	1	red maple	A	58.4	122.8	5.4	M	1.3	2008-07-01
339	392	1	red maple	A	58.4	122.7	6	M	1.3	2008-07-01
341	393	1	red maple	A	59.8	122.5	5.3	M	1.3	2008-07-01
342	394	1	black cherry	A	60.7	123	5.4	M	1.3	2008-07-01
343	395	1	black cherry	A	62.4	120.4	5.2	M	1.3	2008-07-01
344	396	1	serviceberry	A	63.5	120	6.1	M	1.3	2008-07-01
345	397	1	black cherry	A	63.8	124.7	8.1	M	1.3	2008-07-01
346	398	1	serviceberry	A	67.8	120.4	6.8	M	1.3	2008-07-01
347	399	1	black cherry	A	68.6	124.6	5.4	M	1.3	2008-07-01
348	400	1	black cherry	A	71.2	122.5	13.3	M	1.3	2008-07-01
350	401	1	red maple	A	73.8	123.8	4.8	M	1.3	2008-07-01
349	402	1	black cherry	A	74.1	122.5	8.5	M	1.3	2008-07-01
351	403	1	black cherry	A	75.5	120.4	NA	S;D	1.3	2008-07-01
352	404	1	black cherry	A	75.8	124.8	12.6	M	1.3	2008-07-01
353	405	1	black cherry	A	76.4	120.4	11.6	M	1.3	2008-07-01
354	406	1	black cherry	A	78.1	121.1	NA	S;D	1.3	2008-07-01
355	407	1	black cherry	A	79	123	12.7	M	1.3	2008-07-01
3058	408	1	shagbark hickory	A	79.6	120.5	43.6	M	1.3	2008-07-01
359	409	1	black cherry	A	81.2	124.6	10.1	M	1.3	2008-07-01
358	410	1	black cherry	A	81.3	124.9	10.2	M	1.3	2008-07-01
357	411	1	black cherry	A	81.4	122.5	6.1	M	1.3	2008-07-01
360	412	1	black cherry	A	85	122	6.5	M	1.3	2008-07-01
318	413	1	black oak	A	85.2	123	43.1	M	1.3	2008-07-01
361	414	1	flowering dogwood	A	86.3	123.5	4	M	1.3	2008-07-01
362	415	1	black cherry	A	88	123.4	12.4	M	1.3	2008-07-01
364	416	1	red maple	A	88.6	121.6	5.4	M	1.3	2008-07-01
363	417	1	black cherry	A	88.8	123.2	3.6	M	1.3	2008-07-01
365	418	1	black cherry	A	89.8	120.2	13.5	M	1.3	2008-07-01
366	419	1	red maple	A	90.6	124.5	4.9	M	1.3	2008-07-01
367	420	1	black cherry	A	92.8	122	11.3	M	1.3	2008-07-01
1502	421	1	black cherry	A	95.6	123.5	22.6	M	1.3	2008-07-01
430	422	1	black cherry	A	2	137.3	11.9	M	1.3	2008-07-01
429	423	1	black cherry	A	3.5	136.7	12.3	M	1.3	2008-07-01
428	424	1	black cherry	A	3.9	138.4	8.2	M	1.3	2008-07-01
427	425	1	black cherry	A	5.9	135.6	19.7	M	1.3	2008-07-01
8590	426	1	black oak	A	6.7	136.5	55.2	M	1.3	2008-07-01
425	427	1	black cherry	A	7.6	139.9	5.2	M	1.3	2008-07-01
1511	14974	1	black cherry	A	10.5	137.7	3.3	M	1.3	2008-07-01
423	428	1	black cherry	A	10.5	139.5	11.9	M	1.3	2008-07-01
424	429	1	black cherry	A	10.9	135.8	8.5	M	1.3	2008-07-01
422	430	1	black cherry	A	13.5	135.5	15.8	M	1.3	2008-07-01
421	431	1	pignut hickory	A	15.7	138.9	13.6	M	1.3	2008-07-01
420	432	1	black cherry	A	16.6	135.1	11.7	M	1.3	2008-07-01
419	433	1	black cherry	A	18.5	137.5	NA	D	1.3	2008-07-01
418	434	1	black cherry	A	24.5	138.5	NA	D	1.3	2008-07-01
417	435	1	black cherry	A	27	136.4	6.7	M	1.3	2008-07-01
416	436	1	flowering dogwood	A	28.3	138.8	NA	S;D	1.3	2008-07-01
415	437	1	red maple	A	28.9	135.3	5	M	1.3	2008-07-01
413	438	1	red maple	A	30.5	136.2	11.2	M	1.3	2008-07-01
414	439	1	red maple	A	30.6	137.5	NA	D	1.3	2008-07-01
412	440	1	white oak	A	32.2	139.1	8.8	M	1.3	2008-07-01
216	14975	1	red maple	A	33.7	136.7	4.6	M	1.3	2008-07-01
411	441	1	black cherry	A	33.8	136.5	12	M	1.3	2008-07-01
410	442	1	red maple	A	36.7	135.8	7.2	M	1.3	2008-07-01
409	443	1	red maple	A	38.1	138.5	7.1	M	1.3	2008-07-01
407	444	1	black cherry	A	38.1	138.4	18	M	1.3	2008-07-01
408	445	1	red maple	A	39.8	137.5	4.6	M	1.3	2008-07-01
406	446	1	black cherry	A	40.3	139.1	NA	D	1.3	2008-07-01
405	447	1	black cherry	A	42.2	138	6.8	M	1.3	2008-07-01
404	448	1	black cherry	A	42.4	136.5	NA	D	1.3	2008-07-01
403	449	1	black cherry	A	43.6	138.7	NA	S;D	1.3	2008-07-01
402	450	1	shagbark hickory	A	46.3	136.5	6.8	M	1.3	2008-07-01
401	451	1	black cherry	A	46.9	139	16	M	1.3	2008-07-01
300	452	1	red maple	A	50.9	135.3	15.6	M	1.3	2008-07-01
299	453	1	black cherry	A	52.4	139.9	16	M	1.3	2008-07-01
298	454	1	black cherry	A	54	136.4	8.1	M	1.3	2008-07-01
297	455	1	black cherry	A	56.7	135.1	7.7	M	1.3	2008-07-01
296	456	1	serviceberry	A	58.5	138.7	6.8	M	1.3	2008-07-01
295	457	1	pignut hickory	A	58.8	137.5	8.1	M	1.3	2008-07-01
294	458	1	black oak	A	59.7	136.2	59	M	1.3	2008-07-01
293	459	1	red maple	A	60.4	136.4	7.7	M	1.3	2008-07-01
292	460	1	black oak	A	60.9	135.7	29.9	M	1.3	2008-07-01
291	461	1	red maple	A	62.2	139.3	8.8	M	1.3	2008-07-01
290	462	1	black cherry	A	64.2	138.8	6.1	M	1.3	2008-07-01
289	463	1	black oak	A	65.1	138	46.8	M	1.3	2008-07-01
288	464	1	black cherry	A	65.3	136.5	7.6	M	1.3	2008-07-01
287	465	1	red maple	A	67.7	135.8	NA	D	1.3	2008-07-01
286	466	1	red maple	A	71.1	137.3	8.7	M	1.3	2008-07-01
217	467	1	red maple	A	73.4	138.6	8.3	M	1.3	2008-07-01
8538	468	1	black cherry	A	73.4	137.3	40	M	1.3	2008-07-01
283	469	1	flowering dogwood	A	73.8	139.5	NA	S;D	1.3	2008-07-01
282	470	1	flowering dogwood	A	74.4	139.5	6.8	M	1.3	2008-07-01
280	471	1	red maple	A	76.9	137.5	4.9	M	1.3	2008-07-01
279	472	1	red maple	A	77.6	136.5	6.1	M	1.3	2008-07-01
278	473	1	red maple	A	78.2	138.5	6.3	M	1.3	2008-07-01
277	474	1	red maple	A	78.8	136.3	5.4	M	1.3	2008-07-01
276	475	1	red maple	A	80.9	137	13.4	M	1.3	2008-07-01
275	476	1	red maple	A	81	138.8	10.6	M	1.3	2008-07-01
218	477	1	black cherry	A	0.5	134.8	10.5	M	1.3	2008-07-01
219	478	1	black cherry	A	1.7	131.5	16.5	M	1.3	2008-07-01
220	479	1	black cherry	A	2.7	132	5.6	M	1.3	2008-07-01
221	480	1	pignut hickory	A	4.8	130.2	14.4	M	1.3	2008-07-01
222	481	1	black cherry	A	9.1	134.5	10	M	1.3	2008-07-01
223	482	1	black cherry	A	11.4	132.5	15.2	M	1.3	2008-07-01
226	483	1	serviceberry	A	17	130.7	NA	D	1.3	2008-07-01
224	484	1	red maple	A	17	134.8	6.7	M	1.3	2008-07-01
225	485	1	black cherry	A	18.4	133	NA	D	1.3	2008-07-01
227	486	1	flowering dogwood	A	20.3	132.5	NA	S;D	1.3	2008-07-01
228	487	1	flowering dogwood	A	21.2	132.4	3.4	M	1.3	2008-07-01
229	488	1	flowering dogwood	A	21.3	132.1	NA	S;D	1.3	2008-07-01
230	489	1	serviceberry	A	26.9	133.7	5.1	M	1.3	2008-07-01
233	490	1	red maple	A	29.5	131.5	7.1	M	1.3	2008-07-01
235	491	1	red maple	A	29.6	130.3	9.4	M	1.3	2008-07-01
234	492	1	red maple	A	29.7	131.3	4.3	M	1.3	2008-07-01
231	493	1	american elm	A	29.7	135	4.1	M	1.3	2008-07-01
232	494	1	black cherry	A	30.7	132.7	NA	S;D	1.3	2008-07-01
236	495	1	red maple	A	31.7	131	5.1	M	1.3	2008-07-01
237	496	1	black cherry	A	32.8	134.9	8.9	M	1.3	2008-07-01
238	497	1	black cherry	A	34	134.6	5.2	M	1.3	2008-07-01
239	498	1	pignut hickory	A	34	132.5	14	M	1.3	2008-07-01
240	499	1	black cherry	A	37.4	133.5	10.6	M	1.3	2008-07-01
244	500	1	red maple	A	39.7	132	8.3	M	1.3	2008-07-01
241	501	1	black cherry	A	39.9	134.5	10.2	M	1.3	2008-07-01
4711	502	1	black oak	A	40.2	133.4	54.3	M	1.3	2008-07-01
243	503	1	black cherry	A	40.7	134.8	4.4	M	1.3	2008-07-01
245	504	1	black cherry	A	40.7	132.1	4.1	M	1.3	2008-07-01
246	505	1	red maple	A	42.4	131.4	5.5	M	1.3	2008-07-01
247	506	1	black cherry	A	42.6	132.5	4.8	M	1.3	2008-07-01
8664	14976	1	serviceberry	A	43.1	132	3.5	M	1.3	2008-07-01
248	507	1	white oak	A	43.8	132.3	NA	D	1.3	2008-07-01
249	508	1	red maple	A	43.9	133.5	9.9	M	1.3	2008-07-01
250	509	1	red maple	A	46.1	134.2	11.8	M	1.3	2008-07-01
251	510	1	white oak	A	46.8	132.5	28.3	M	1.3	2008-07-01
252	511	1	red maple	A	47.4	133.4	18.4	M	1.3	2008-07-01
253	512	1	red maple	A	50.9	134.3	3.9	M	1.3	2008-07-01
254	513	1	red maple	A	52.2	134.2	10.3	M	1.3	2008-07-01
255	514	1	flowering dogwood	A	53.6	134.1	4.2	M	1.3	2008-07-01
256	515	1	pignut hickory	A	75.1	134.6	17.3	M	1.3	2008-07-01
257	516	1	shagbark hickory	A	77.9	132.2	10.2	M	1.3	2008-07-01
258	517	1	black cherry	A	80.2	130.2	7.8	M	1.3	2008-07-01
259	518	1	black/red oak hybrid	A	81.8	132.8	46	M	1.3	2008-07-01
260	519	1	black cherry	A	82.2	132.2	5	M	1.3	2008-07-01
261	520	1	red maple	A	85.8	130.5	8.8	M	1.3	2008-07-01
262	521	1	white oak	A	87.3	130.4	37.7	M	1.3	2008-07-01
263	522	1	white oak	A	88.1	130.7	NA	S;D	1.3	2008-07-01
264	523	1	red maple	A	89.7	131.5	6.5	M	1.3	2008-07-01
265	524	1	black cherry	A	91	132.5	3.9	M	1.3	2008-07-01
266	525	1	red maple	A	91.6	131.1	5.1	M	1.3	2008-07-01
268	526	1	red maple	A	92.6	134.7	12.7	M	1.3	2008-07-01
267	527	1	black cherry	A	93.1	132.1	6.1	M	1.3	2008-07-01
270	528	1	black cherry	A	93.5	133.3	4.6	M	1.3	2008-07-01
269	529	1	black cherry	A	93.5	133.9	4.6	M	1.3	2008-07-01
8554	530	1	pignut hickory	A	93.5	133.5	48.4	M	1.3	2008-07-01
273	531	1	black cherry	A	94	130.1	6.7	M	1.3	2008-07-01
272	532	1	pignut hickory	A	94	131.5	24.6	M	1.3	2008-07-01
274	533	1	black cherry	A	94.6	131.1	4.8	M	1.3	2008-07-01
3631	534	1	black cherry	A	1	146.8	11.4	M	1.3	2008-07-01
3632	535	1	black cherry	A	1	148.4	14.4	M	1.3	2008-07-01
3630	536	1	black cherry	A	7.1	148.9	16	M	1.3	2008-07-01
3629	537	1	black cherry	A	7.3	149.8	10.1	M	1.3	2008-07-01
3628	538	1	black cherry	A	8.8	149.2	4.9	M	1.3	2008-07-01
3627	539	1	black oak	A	9	148	72.3	M	1.3	2008-07-01
3626	540	1	black cherry	A	11.3	149	16.1	M	1.3	2008-07-01
3625	541	1	black cherry	A	13	146.8	16.5	M	1.3	2008-07-01
3624	542	1	black cherry	A	16.3	149.5	8.3	M	1.3	2008-07-01
3623	543	1	black cherry	A	19.8	146.1	7.8	M	1.3	2008-07-01
3622	544	1	black cherry	A	20.7	146	11.1	M	1.3	2008-07-01
3621	545	1	black cherry	A	22.8	149.2	21.1	M	1.3	2008-07-01
3620	546	1	black cherry	A	23.7	145.8	6.4	M	1.3	2008-07-01
3619	547	1	black cherry	A	28.3	146.6	9.1	M	1.3	2008-07-01
3618	548	1	black cherry	A	29.5	146.5	NA	S;D	1.3	2008-07-01
3617	549	1	black cherry	A	30.5	147	5.2	M	1.3	2008-07-01
3616	550	1	shagbark hickory	A	32.2	145.6	11.7	M	1.3	2008-07-01
3615	551	1	shagbark hickory	A	33.1	149.9	17.3	M	1.3	2008-07-01
3614	552	1	black cherry	A	34.6	148.4	10.3	M	1.3	2008-07-01
3613	553	1	black cherry	A	34.8	146.6	7.8	M	1.3	2008-07-01
3612	554	1	red maple	A	39.4	146.5	10.9	M	1.3	2008-07-01
3611	555	1	black cherry	A	40.5	147.2	7.6	M	1.3	2008-07-01
3610	556	1	black cherry	A	42.1	147.4	NA	D	1.3	2008-07-01
3609	557	1	red maple	A	46.1	148.1	16	M	1.3	2008-07-01
183	558	1	red maple	A	46.8	146.2	8	M	1.3	2008-07-01
3607	559	1	red maple	A	47.8	148.5	6.8	M	1.3	2008-07-01
3606	560	1	red maple	A	49.1	148.2	8.5	M	1.3	2008-07-01
3605	561	1	red maple	A	51.1	149.2	4.1	M	1.3	2008-07-01
3604	562	1	red maple	A	56	145.5	41.6	M	1.3	2008-07-01
3603	563	1	red maple	A	59.3	148.2	8	M	1.3	2008-07-01
3602	564	1	american elm	A	63.1	145.3	4.1	M	1.3	2008-07-01
3601	565	1	red maple	A	63.2	148.5	6.6	M	1.3	2008-07-01
3600	566	1	black cherry	A	65.1	146.9	NA	S;D	1.3	2008-07-01
3599	567	1	black cherry	A	65.9	145.5	NA	S;D	1.3	2008-07-01
3598	568	1	black cherry	A	67.4	149	8.2	M	1.3	2008-07-01
3597	569	1	flowering dogwood	A	70.9	145.7	7.4	M	1.3	2008-07-01
3596	570	1	red maple	A	72.7	145.1	NA	D	1.3	2008-07-01
3595	571	1	red maple	A	73.3	146.5	5.2	AL;M	1.3	2008-07-01
3594	572	1	red maple	A	74.1	147.5	NA	S;D	1.3	2008-07-01
3593	573	1	red maple	A	74.7	149.2	6.2	M	1.3	2008-07-01
3592	574	1	red maple	A	75.3	145.8	10.7	M	1.3	2008-07-01
3591	575	1	red maple	A	76.8	145.4	6.5	M	1.3	2008-07-01
3590	576	1	black cherry	A	77.2	148.3	19.6	M	1.3	2008-07-01
3589	577	1	shagbark hickory	A	81.1	147.8	14.3	M	1.3	2008-07-01
3588	578	1	red maple	A	81.5	145.1	3.9	M	1.3	2008-07-01
3587	579	1	serviceberry	A	86.5	145.8	12.8	M	1.3	2008-07-01
3585	580	1	sassafras	A	88	149.4	9	M	1.3	2008-07-01
3584	581	1	black/red oak hybrid	A	89.2	149.8	68.2	M	1.3	2008-07-01
3583	582	1	red maple	A	89.7	146.2	9.7	M	1.3	2008-07-01
3582	583	1	black cherry	A	92.1	148.5	13.4	M	1.3	2008-07-01
3581	584	1	serviceberry	A	92.8	145.8	10.6	M	1.3	2008-07-01
3501	585	1	black cherry	A	0.1	143.3	5.1	M	1.3	2008-07-01
3502	586	1	black cherry	A	0.9	141.5	22	M	1.3	2008-07-01
8525	587	1	black oak	A	2.1	144.3	51.6	M	1.3	2008-07-01
3504	588	1	black cherry	A	2.9	143.5	7.1	M	1.3	2008-07-01
3505	589	1	black cherry	A	4.9	144	7.6	M	1.3	2008-07-01
3506	590	1	black cherry	A	5.6	141.8	5.9	M	1.3	2008-07-01
185	14977	1	american elm	A	6	140.2	3.7	M	1.3	2008-07-01
3507	591	1	pignut hickory	A	6	140.2	12.2	M	1.3	2008-07-01
3508	592	1	white oak	A	6.3	144.5	NA	S;D	1.3	2008-07-01
3509	593	1	black cherry	A	6.8	143.6	6.4	M	1.3	2008-07-01
